t,px_hat,py_hat,vx_hat,vy_hat,bax_hat,bay_hat
2.670000000000000284e+01,2.678521936659712424e+02,3.271918383043162404e+00,1.036217287194934933e+01,-1.675896441523538061e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.680000000000000071e+01,2.687851410534931347e+02,3.195766923030613604e+00,1.032879918494973914e+01,-1.867834902243101225e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.690000000000000213e+01,2.698007401290910821e+02,3.188972570769730730e+00,1.032321733450737078e+01,-1.829448642397044078e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000000e+01,2.707747434655775578e+02,3.165090969490802042e+00,1.030438291974175513e+01,-1.847492697789363258e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.710000000000000142e+01,2.717473333656824366e+02,3.204373119978701556e+00,1.028569744811905196e+01,-1.660932934047748832e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.720000000000000284e+01,2.730437570498431228e+02,3.188125826488111159e+00,1.037225270054660520e+01,-1.659763038826085613e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.730000000000000071e+01,2.740809823198977710e+02,3.171528196099850483e+00,1.037225270054660520e+01,-1.659763038826085613e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.740000000000000213e+01,2.751582293428867274e+02,2.949305576017150265e+00,1.038517614393510513e+01,-2.323747676864731104e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.750000000000000000e+01,2.763099713650803437e+02,2.794148457891915349e+00,1.042170387173387880e+01,-2.749338310934889562e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.760000000000000142e+01,2.772397712978186064e+02,2.832947566121159610e+00,1.038547021916008184e+01,-2.535579355212153052e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.770000000000000284e+01,2.783164566390470895e+02,2.945176340717946761e+00,1.039776601094127884e+01,-2.092006792822713179e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.780000000000000071e+01,2.795703153160098964e+02,2.816088767794283410e+00,1.046679785137071761e+01,-2.440798344576718404e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.790000000000000213e+01,2.806305474578084613e+02,3.012270899272622593e+00,1.047116984996096001e+01,-1.729173277764700090e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000000e+01,2.818070529702413864e+02,3.050352258155847096e+00,1.051293966070006469e+01,-1.550415268493514631e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.810000000000000142e+01,2.830245745298059887e+02,2.901438803044503079e+00,1.056665045753802090e+01,-1.981482084073210304e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.820000000000000284e+01,2.840812395755597777e+02,2.881623982203771028e+00,1.056665045753802090e+01,-1.981482084073210304e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.830000000000000071e+01,2.852022084034915679e+02,3.020075775939062179e+00,1.058742941944720073e+01,-1.470063339423591520e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.840000000000000213e+01,2.864609631875907780e+02,2.829064390099333526e+00,1.065202170183445674e+01,-2.039445321370141062e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.850000000000000000e+01,2.874405007873833142e+02,2.814884347230955264e+00,1.062436367803128690e+01,-2.019381214532358082e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.860000000000000142e+01,2.884168583550689959e+02,2.689014419793235522e+00,1.059656972017115351e+01,-2.360598505113997159e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.870000000000000284e+01,2.895323463622241889e+02,2.572073140331709862e+00,1.061460348245781837e+01,-2.662077155508182358e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.880000000000000071e+01,2.902993768543874467e+02,2.558151498750563135e+00,1.051944334758057664e+01,-2.621033392582025612e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.890000000000000213e+01,2.912676246254541752e+02,2.391709059624207434e+00,1.049237047443808457e+01,-3.074634571311611331e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.900000000000000000e+01,2.920820184517485814e+02,2.471130822571895980e+00,1.041633168752186123e+01,-2.717926410930260328e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.910000000000000142e+01,2.928157430463878654e+02,2.174447809817695809e+00,1.031652187460526093e+01,-3.591533740965382471e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.920000000000000284e+01,2.938283888173821765e+02,2.286511100909061955e+00,1.031035311462419912e+01,-3.111251388333005630e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.930000000000000071e+01,2.950577891501244494e+02,2.069201775965742840e+00,1.037482193973442790e+01,-3.716392837710528196e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.940000000000000213e+01,2.960805186219507164e+02,1.811176552674975238e+00,1.037002046450408876e+01,-4.435216134380157715e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.950000000000000000e+01,2.972645901688200638e+02,1.566751793309494545e+00,1.041795679477987235e+01,-5.087339525741531032e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.960000000000000142e+01,2.982899002470533105e+02,1.666100774031070042e+00,1.041257533351470421e+01,-4.596962568607577682e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.970000000000000284e+01,2.993064171120284414e+02,1.818876838237378113e+00,1.040448686167440506e+01,-3.947202872700435461e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.980000000000000071e+01,3.002390770585132032e+02,1.818630154825208178e+00,1.036919390815381092e+01,-3.818768465442238802e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.990000000000000213e+01,3.014052711879095909e+02,1.749671717886772893e+00,1.041158573666305465e+01,-3.919672050182979595e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+01,3.026389028944731194e+02,1.772506762501774080e+00,1.047479517032891749e+01,-3.715955682952565842e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.010000000000000142e+01,3.034691675711922585e+02,2.241834530139196868e+00,1.040335708100071699e+01,-2.050209149400464281e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.020000000000000284e+01,3.046092554590636041e+02,2.186181138791346346e+00,1.043620992760156518e+01,-2.165978074407089726e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.030000000000000071e+01,3.054793438205275038e+02,2.126918485302983886e+00,1.037898031201460824e+01,-2.289989214908225712e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.040000000000000213e+01,3.064807073908692132e+02,2.141139818173335208e+00,1.036691585282622619e+01,-2.167407002462567733e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.050000000000000000e+01,3.075948624198148309e+02,2.310229702531493956e+00,1.039252776327421657e+01,-1.536679902643726114e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.060000000000000142e+01,3.086795445936486999e+02,2.295701642809728327e+00,1.040756594380864009e+01,-1.533903481696656246e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.070000000000000284e+01,3.097958669964037313e+02,2.192512838084932358e+00,1.043260793799315955e+01,-1.825031635351946346e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.080000000000000071e+01,3.108401528096275683e+02,2.252769270140043467e+00,1.043294797987905298e+01,-1.564591860784450006e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.090000000000000213e+01,3.120122194696018596e+02,2.082843051217500907e+00,1.047570911375245117e+01,-2.076908796644405253e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000000e+01,3.130597903809771196e+02,2.062073963251056963e+00,1.047570911375245117e+01,-2.076908796644405253e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.110000000000000142e+01,3.139778118800272750e+02,1.961175038226103062e+00,1.043270582617327769e+01,-2.342895833162325081e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.120000000000000284e+01,3.152169848540028738e+02,1.866862104712162740e+00,1.049766504597682903e+01,-2.577939810547788535e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.130000000000000071e+01,3.165311229413535443e+02,1.670953667702573586e+00,1.058525182756516436e+01,-3.141580381034249636e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.140000000000000213e+01,3.176181299558978708e+02,1.242656027136212371e+00,1.059468145532707162e+01,-4.455557660989049040e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.150000000000000000e+01,3.186058956612119459e+02,1.128985377841433824e+00,1.057095482703539169e+01,-4.684262239793576255e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.160000000000000142e+01,3.197480461426419538e+02,1.290393039712384393e+00,1.059908956436601990e+01,-3.995405954488747691e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.170000000000000284e+01,3.208244537428781769e+02,1.407915898068296201e+00,1.060454577171799784e+01,-3.474619684020322508e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.180000000000000071e+01,3.219865105033557029e+02,1.455229611007282653e+00,1.063814253739303339e+01,-3.203272408748645272e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.190000000000000213e+01,3.229957817045466300e+02,1.551148762217162469e+00,1.062010688728801711e+01,-2.780176313952912870e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000000e+01,3.239282108953611896e+02,1.521662233414276422e+00,1.057725463152098300e+01,-2.785747789069019653e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.210000000000000142e+01,3.248841531011630082e+02,1.355839021964448943e+00,1.054358949219676589e+01,-3.242073884651938132e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.220000000000000284e+01,3.257789589160557853e+02,1.194223788608274495e+00,1.049080420936916447e+01,-3.669490617092167617e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.230000000000000426e+01,3.269224627635600200e+02,1.095703022172251906e+00,1.052205177269354763e+01,-3.874091059371211898e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.239999999999999858e+01,3.278406433138368925e+02,1.202319122237003768e+00,1.047768364722069734e+01,-3.392894563475219449e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.250000000000000000e+01,3.289888255199050491e+02,1.242009529950410140e+00,1.051093791610285422e+01,-3.149087759716749368e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.260000000000000142e+01,3.301952840454482612e+02,1.057706479140095190e+00,1.056241184578684056e+01,-3.655370161115920058e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.270000000000000284e+01,3.310400733299176181e+02,8.448644507092912814e-01,1.049232476126108615e+01,-4.239689093994795099e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.280000000000000426e+01,3.323112719993715132e+02,6.195319201856642755e-01,1.056593060594157762e+01,-4.846318962798254470e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.289999999999999858e+01,3.335235706800326625e+02,4.582853893446535709e-01,1.061758814778384341e+01,-5.220493649962069105e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.300000000000000000e+01,3.346771750757797008e+02,1.424875318961112414e-01,1.064807371448104689e+01,-6.095416481060720315e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.310000000000000142e+01,3.359306254673628587e+02,6.947636580032406917e-02,1.071071833994106548e+01,-6.135455403738078184e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.320000000000000284e+01,3.371423813047383646e+02,2.749210867193947402e-02,1.075745886217737635e+01,-6.071099985095050888e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.330000000000000426e+01,3.382181271909561247e+02,-3.321889117901104249e-02,1.075745886217737635e+01,-6.071099985095050888e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.339999999999999858e+01,3.394239404419276980e+02,-1.133460362651289299e-01,1.080062017325649570e+01,-6.135530158339399520e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.350000000000000000e+01,3.406182331085109922e+02,-3.862856857288965440e-01,1.083847315251182231e+01,-6.836664046933874639e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.360000000000000142e+01,3.415586035230182347e+02,-3.422000431948418742e-01,1.079098362994455584e+01,-6.464457426652815419e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.370000000000000284e+01,3.426489442473346685e+02,-4.319117952536656313e-01,1.079470129249579280e+01,-6.547350428820595258e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.380000000000000426e+01,3.437212142778093380e+02,-4.198068696936448907e-01,1.079232205952560619e+01,-6.290996781680926464e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.389999999999999858e+01,3.447389980171110437e+02,-4.084029567170911479e-01,1.077202763576273981e+01,-6.045562278513786358e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000000e+01,3.457169809050591880e+02,-5.225863193096691450e-01,1.073927060426246172e+01,-6.222942188957084619e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.410000000000000142e+01,3.469560689853587974e+02,-4.343376480153027241e-01,1.079378597408566698e+01,-5.726253024255681945e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.420000000000000284e+01,3.479105890343319061e+02,-3.821351225613925928e-01,1.075257685554022125e+01,-5.364967512506263470e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.430000000000000426e+01,3.488783541833295203e+02,-3.477601509657525791e-01,1.071709811311115956e+01,-5.074435363162669299e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.439999999999999858e+01,3.497363345122072928e+02,-5.632171460582466871e-01,1.064654535798972468e+01,-5.618156824801319171e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.450000000000000000e+01,3.507881586002535528e+02,-6.460730800945979624e-01,1.064230902847179294e+01,-5.706229669443318997e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.460000000000000142e+01,3.520981208388709547e+02,-5.856838764215265281e-01,1.072346864040834902e+01,-5.318313404661131338e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.470000000000000284e+01,3.534202217938771469e+02,-4.891555023434934202e-01,1.080598716332695908e+01,-4.823667952944551418e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.480000000000000426e+01,3.544885209165059337e+02,-5.925577976214754239e-01,1.080192168050566615e+01,-5.006011263261233024e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.489999999999999858e+01,3.557360700485235157e+02,-6.536019701255493253e-01,1.085726515185077368e+01,-5.042334580100862329e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000000e+01,3.568174601693888235e+02,-8.946643739673134643e-01,1.085583043132063175e+01,-5.673074661031420884e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.510000000000000142e+01,3.579066599669391735e+02,-1.319247167653893271e+00,1.085702768052433775e+01,-6.890770195506393803e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.520000000000000284e+01,3.589508573354081022e+02,-1.491970079645940528e+00,1.084328077679991509e+01,-7.234614059637369810e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.530000000000000426e+01,3.601480686051099269e+02,-1.593304858002144497e+00,1.088068917826970861e+01,-7.330679610226376042e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.539999999999999858e+01,3.612091211489481566e+02,-1.452764485195841671e+00,1.087173122675201498e+01,-6.621616072655476248e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.550000000000000000e+01,3.621781572185416280e+02,-1.452388086730660444e+00,1.083253814164125117e+01,-6.400688956897861992e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.560000000000000142e+01,3.630420720206764713e+02,-1.482749673970946702e+00,1.075973020272879133e+01,-6.289005900884483413e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.570000000000000284e+01,3.642153380507193674e+02,-1.412924714344191202e+00,1.079204341576848591e+01,-5.848229253016553608e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.580000000000000426e+01,3.652164081774441229e+02,-1.417166595033931609e+00,1.076607951007449415e+01,-5.667989016329678664e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.589999999999999858e+01,3.663801114668675609e+02,-1.466834326162784752e+00,1.079503609183152513e+01,-5.644675695540406490e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.600000000000000000e+01,3.674596150760507385e+02,-1.523281083118188883e+00,1.079503609183152513e+01,-5.644675695540406490e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.610000000000000142e+01,3.686070332017362148e+02,-1.505117357504540454e+00,1.081758971913968992e+01,-5.396902891755857024e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.620000000000000284e+01,3.697883609619764798e+02,-1.690857258075499470e+00,1.085060956171153279e+01,-5.833892586085788201e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.630000000000000426e+01,3.707499486422923383e+02,-1.391242320743804273e+00,1.080970927475092225e+01,-4.648177246323553780e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.639999999999999858e+01,3.721441895904451940e+02,-1.637842761744404685e+00,1.091338302780195946e+01,-5.310451069332792207e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.650000000000000000e+01,3.733283489968213189e+02,-1.602569518650173608e+00,1.094407889864206318e+01,-5.018186486139426528e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.660000000000000142e+01,3.745508089487840948e+02,-1.637128856549069367e+00,1.098640240738802376e+01,-4.966551225785518220e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.670000000000000284e+01,3.755425545189151535e+02,-1.716461237050598720e+00,1.095108539892383703e+01,-5.064567808923911008e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.680000000000000426e+01,3.765972267754239056e+02,-1.752645305336544723e+00,1.093772881425578802e+01,-5.016799394121496114e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.689999999999999858e+01,3.776836455393106462e+02,-1.825413467690242930e+00,1.093529992516887184e+01,-5.091442343638374890e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.700000000000000000e+01,3.789428257462180341e+02,-1.716049420127774505e+00,1.099001059705420147e+01,-4.562077327760465928e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.710000000000000142e+01,3.800418268059234492e+02,-1.761670193405379115e+00,1.099001059705420147e+01,-4.562077327760465928e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.720000000000000284e+01,3.809952731695060493e+02,-1.889399568623857828e+00,1.094202533268286004e+01,-4.832766153078052462e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.730000000000000426e+01,3.820894757027743367e+02,-1.937727230154638436e+00,1.094202533268286004e+01,-4.832766153078052462e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.739999999999999858e+01,3.831836782360426241e+02,-1.986054891685419044e+00,1.094202533268286004e+01,-4.832766153078052462e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.750000000000000000e+01,3.841919291053691268e+02,-1.855576924447438270e+00,1.091397238163560246e+01,-4.249179364785010682e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.760000000000000142e+01,3.853210762619650609e+02,-1.703003751004558364e+00,1.092624121987930863e+01,-3.615212292104574288e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.770000000000000284e+01,3.863847999932395396e+02,-1.783417291754614054e+00,1.091688129988734168e+01,-3.758560987185713409e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.780000000000000426e+01,3.873192676313489073e+02,-1.670355782743668360e+00,1.086610611313280828e+01,-3.272038174295829882e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.789999999999999858e+01,3.884115399243743809e+02,-1.986105876207567844e+00,1.086793055669362218e+01,-4.184084738056139674e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.800000000000000000e+01,3.894707982227370735e+02,-2.410113237240069761e+00,1.085907218631937710e+01,-5.413575336014496697e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.810000000000000142e+01,3.906145409258195400e+02,-2.462401705969022636e+00,1.087765778880582879e+01,-5.407639032694686598e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.820000000000000284e+01,3.918025309677987593e+02,-2.316332889815489793e+00,1.090984362674831765e+01,-4.764896349278188170e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.830000000000000426e+01,3.929020122909624888e+02,-2.281384018021240134e+00,1.091257162465358199e+01,-4.499711261109349270e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.840000000000000568e+01,3.940889139527382667e+02,-2.395017878775434816e+00,1.094328216692701439e+01,-4.720097354460955907e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.850000000000000000e+01,3.949363057369312173e+02,-2.347753808803694220e+00,1.086395918035952768e+01,-4.416648839307075747e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.860000000000000142e+01,3.960157838974425886e+02,-2.437094930163617779e+00,1.086173542601673070e+01,-4.561865386558663360e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.870000000000000284e+01,3.969912685532719934e+02,-2.490186494947508322e+00,1.082612007775789564e+01,-4.585910286875556907e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.880000000000000426e+01,3.981631505653712111e+02,-2.580534263606309331e+00,1.085487674782083900e+01,-4.729222241810536187e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.890000000000000568e+01,3.992998088000885559e+02,-2.532493768158203817e+00,1.087138216112925626e+01,-4.421720054578641701e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.900000000000000000e+01,4.005855903204752622e+02,-2.535214718850766324e+00,1.093554934690616598e+01,-4.287675890185000949e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.910000000000000142e+01,4.021828876215831770e+02,-2.721655956701678925e+00,1.109852675822830292e+01,-4.752154732878756671e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.920000000000000284e+01,4.032626469957687050e+02,-2.960443381345295055e+00,1.108877452191615376e+01,-5.371983708943331992e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.930000000000000426e+01,4.044528496938586386e+02,-3.149536243495585364e+00,1.111517430510854787e+01,-5.811431321087481283e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.940000000000000568e+01,4.052223529985273558e+02,-3.404625543592639580e+00,1.100395622249442518e+01,-6.451965694060572964e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.950000000000000000e+01,4.063743217964924952e+02,-3.357625918752858318e+00,1.102075659999280965e+01,-6.088682648900154426e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.960000000000000142e+01,4.073102020719220491e+02,-3.530330230701840488e+00,1.096652181281993599e+01,-6.453578313230965424e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.970000000000000284e+01,4.084409719252253126e+02,-3.714679150870706437e+00,1.097767491537837259e+01,-6.845248707501129237e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.980000000000000426e+01,4.096600695142747668e+02,-3.798554549123704049e+00,1.101740596515515591e+01,-6.895752948763860246e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.990000000000000568e+01,4.108479575660292085e+02,-3.978037041336845547e+00,1.104566336231521539e+01,-7.258288064766386105e-01,0.000000000000000000e+00,0.000000000000000000e+00
